139238	29092	881	0	131	0	0	15360
190906	73748	7117	4096	0	0	13568	8172
321615	78025	15399	4096	131	1	184832	768
44133	40069	12521	8192	131	1	22784	3840
220226	206470	9226	-1	256	0	170240	6912
21883	17628	13238	8192	131	1	13312	3072
44384	30449	2954	-1	256	0	36096	5647
41526	17586	4799	4096	0	0	39680	11086
168216	106220	4780	-1	131	0	74752	11520
175955	86679	14519	-1	0	1	24576	1792
334854	19973	16037	0	256	0	0	256
129293	108973	1431	0	256	1	0	14848
192380	42060	2944	8192	0	0	101632	7092
247717	209428	7973	4096	131	1	232192	8192
74620	57028	1399	0	131	0	0	14848
175906	172731	2230	8192	131	1	160256	3175
303579	116306	14798	8192	256	0	114176	1536
316353	25019	229	8192	0	1	267264	16128
248214	78259	8567	0	131	1	0	7680
24223	22249	910	-1	256	1	4608	1974
89497	60912	14333	4096	256	1	61952	2048
348090	327588	146	8192	131	0	89856	8284
112228	36303	13646	4096	131	1	72448	2560
82752	67165	14912	4096	0	0	3328	1280
97012	34914	6679	8192	131	0	80896	6046
2085	1776	13020	0	131	0	0	309
1277	946	15289	0	256	1	0	331
326690	11928	13268	8192	131	1	19200	3072
203509	60401	7407	0	256	1	0	8960
52919	49383	7643	8192	131	0	36864	3353
281965	245728	6199	0	256	1	0	9984
212467	111331	12669	8192	131	1	204800	3584
128789	26838	4538	-1	0	1	117504	11776
42621	17351	9753	4096	0	0	25088	3129
179279	154877	14565	4096	131	1	168704	1792
8658	7637	4982	0	256	0	0	1021
262534	160864	13917	8192	0	0	117504	2304
112158	54923	2921	-1	256	1	6144	13312
35242	31250	15206	8192	131	1	11008	1024
139229	65315	4628	-1	131	1	16128	11520
98534	61533	5644	8192	0	1	15360	10496
9579	1877	7924	-1	0	0	6144	4267
55847	44487	11787	-1	0	1	512	4352
270840	146983	7038	4096	0	0	60672	8665
262001	16263	13801	0	256	1	0	2560
52760	9752	13177	4096	256	0	9472	2536
133864	104866	4899	8192	131	0	109568	4702
129464	58799	5913	8192	131	0	56576	6737
5348	5277	2257	-1	0	1	1536	71
65139	52750	13651	4096	131	1	32256	2560
31679	28602	15712	8192	131	0	12288	512
2592	1115	14153	-1	131	1	0	1477
67915	61069	2820	-1	0	0	65024	3955
329967	161448	7439	4096	256	0	60928	6488
219325	178416	5776	8192	256	0	146688	10000
128367	18801	9475	4096	131	0	24064	5263
343180	97648	2567	4096	131	1	147968	13568
78914	78358	7560	-1	256	1	37632	556
163005	78084	15058	4096	0	0	95232	1280
94705	22980	11175	0	256	0	0	5120
9110	8285	2218	0	0	0	0	825
45324	28476	8240	0	0	0	0	7936
220800	5785	1931	8192	256	0	87296	10599
267535	220977	5962	4096	256	1	132352	10240
334179	252252	4917	4096	256	1	250112	11264
301895	194484	11847	0	0	0	0	4352
337647	141923	15193	0	256	1	0	1024
99823	59839	1363	-1	0	0	19968	14848
67008	22018	12986	8192	0	0	49152	2558
231177	198224	11823	0	256	1	0	4352
295029	121363	9977	-1	256	1	243456	6400
186849	8966	343	4096	256	1	183296	15872
323716	90521	8908	8192	0	0	251136	7424
325249	319452	13429	-1	0	1	164608	2816
102689	78314	997	0	131	0	0	15360
102904	47965	4420	8192	0	1	45568	11776
17457	1267	107	-1	0	0	512	16141
78064	63845	9913	0	0	1	0	6400
182749	85161	12387	8192	0	1	57088	3840
149992	10608	13424	4096	131	0	88320	1680
282311	90487	16328	0	131	0	0	0
200956	181865	9250	8192	256	1	166656	6912
72892	34033	8385	-1	256	1	11520	7936
170594	35799	14810	4096	256	1	124416	1536
130270	12392	4069	0	0	0	0	12288
64842	31156	15194	0	256	0	0	1024
192953	147104	12210	0	0	0	0	4096
1985	520	12717	-1	256	1	0	1465
188657	107621	1538	0	0	0	0	14592
347729	31230	15076	8192	0	1	26880	1280
343779	46922	4426	4096	131	0	21504	10422
90907	30303	6945	-1	131	0	32512	2209
13289	7823	6625	-1	0	1	2304	5466
137740	38442	14197	4096	0	1	88064	2048
79849	72402	981	8192	0	1	55040	7447
167053	165367	5149	8192	256	0	163584	1289
336172	133505	1625	-1	256	0	43264	14592
76537	57161	6042	-1	256	1	76288	10240
246117	175697	9472	8192	256	0	25344	4527
180799	27261	1953	0	0	0	0	14336
43295	3524	16185	4096	0	1	1792	0
211680	24032	9330	-1	256	0	129024	6912
5700	3999	11917	-1	256	1	1792	1701
128459	67200	2765	4096	256	1	88576	13568
33899	2028	5114	4096	256	1	18944	11264
61010	26910	814	8192	256	0	41216	14050
1808	1372	6794	4096	0	0	256	420
61992	56481	6480	-1	256	1	61952	5511
131295	3323	9481	-1	0	1	34560	6656
177720	146030	5421	4096	0	0	128512	9618
147020	123836	7328	4096	0	0	47872	7236
308618	39192	1268	4096	0	0	50688	11496
241704	183260	1064	4096	131	0	51200	13348
209269	32123	6228	4096	131	0	141056	8837
43761	9440	4313	0	256	0	0	12032
268554	266465	7500	0	131	0	0	2089
326624	107465	7842	8192	131	1	170496	8448
291256	99460	8408	0	0	1	0	7936
225288	75632	243	-1	131	0	142080	16128
27242	13813	12864	8192	0	0	11520	2571
202164	186262	6110	0	131	1	0	10240
254155	240730	880	8192	0	1	164608	13425
203389	88054	8116	8192	256	1	59648	8192
35500	11086	12374	4096	0	1	35072	3840
201316	144914	8075	4096	131	1	135168	8192
295750	51797	8544	8192	256	0	235264	5547
234484	138525	4698	8192	256	1	52480	11520
180532	67214	5123	0	0	1	0	11008
83988	60820	10842	4096	131	0	1792	4716
302276	81553	10486	4096	256	1	70144	5888
123988	79460	3396	8192	256	1	89088	12800
231438	101172	1988	-1	131	0	114688	13516
263902	223520	1225	-1	256	1	22272	15104
309458	220687	12555	0	256	1	0	3584
253478	121978	16016	8192	0	1	151808	256
80457	10412	2741	0	131	1	0	13568
268338	187480	4054	0	0	1	0	12288
176348	63586	8656	-1	0	1	82944	7680
250987	137126	662	0	131	0	0	15616
2456	2271	10091	4096	256	1	0	185
272793	39913	5299	8192	131	1	110592	11008
215136	60687	7532	-1	256	1	115456	8704
27377	15885	3001	-1	0	0	20736	4851
95629	60954	1882	8192	0	0	9216	12774
270085	39051	3376	4096	131	1	136960	12800
281335	124870	8912	4096	256	1	267776	7424
282252	54584	1188	0	256	1	0	15104
170763	144960	317	4096	131	0	139520	14784
279383	23292	8389	8192	0	1	35072	7936
99506	87000	9954	-1	0	0	39424	6400
282807	152019	3727	-1	256	1	125952	12544
293689	274929	8433	0	0	0	0	7936
80877	14786	7604	8192	131	0	66048	1598
291114	131681	670	8192	131	0	41984	7583
34685	10133	8556	0	131	0	0	7680
281722	208293	12049	4096	131	0	62208	603
97523	97378	2651	0	256	1	0	145
24836	22771	16169	8192	256	0	23552	0
241574	140849	1872	0	0	0	0	14336
152612	147023	14161	-1	256	1	42240	2048
44792	7496	16031	4096	131	1	40192	256
226890	28399	4583	8192	0	0	134144	4369
219440	49474	3155	-1	0	0	120576	13056
77729	8640	9793	4096	0	1	37888	6400
313079	180718	4613	0	131	1	0	11520
74073	67550	3550	-1	256	0	22016	6178
60575	30013	9802	0	0	1	0	6400
348802	130577	15689	-1	0	0	4864	512
74899	58704	9629	8192	0	1	23552	6656
307398	214339	4042	4096	256	1	82688	12288
28541	23315	14207	8192	256	0	12800	1261
183806	180941	2182	0	131	0	0	2865
253908	227026	7824	8192	256	0	119296	2350
323258	265515	109	8192	256	0	158208	13013
11627	8054	7514	0	131	0	0	3573
198478	121486	790	8192	0	1	179456	15360
180988	16706	15381	8192	256	0	48896	768
160696	33823	664	4096	131	1	144128	15616
97409	70826	6859	-1	131	1	59392	9472
50071	23096	14318	-1	0	1	31744	2048
40326	40196	13829	4096	256	0	13568	130
311588	245743	6030	4096	256	0	225280	8209
105164	18462	8160	8192	0	1	100096	8192
105349	64416	422	0	131	1	0	15872
297152	294891	11976	-1	256	1	130560	2261
128514	52358	4729	8192	0	1	60416	11520
346110	314599	14384	4096	131	0	77056	793
15909	6548	9847	0	0	1	0	6400
129353	124804	4103	4096	0	0	39424	2172
235538	18899	3768	-1	256	1	91904	12544
250066	380	9464	-1	256	1	236544	6912
323819	165360	7079	4096	0	0	292352	6672
285336	261098	5728	-1	256	1	126208	10496
243438	144512	14018	0	256	1	0	2304
233811	230315	14761	8192	256	1	150528	1536
332259	77962	11149	0	0	1	0	5120
52749	51968	3748	8192	131	1	4864	781
193274	13058	9058	4096	0	1	10496	7168
63567	48898	2719	8192	131	1	44032	13568
59350	3961	5830	-1	131	1	20736	10496
232711	77055	9413	-1	131	0	155904	6912
297058	1502	12789	0	131	0	0	3584
163021	128109	5606	4096	256	0	59136	7059
175721	4506	3473	0	131	0	0	12800
341746	195476	15433	0	256	0	0	768
10470	4699	1074	8192	256	0	4864	165
152960	118678	9112	8192	131	1	46848	7168
290545	238396	20	-1	0	0	136448	16128
337467	297414	3278	8192	131	0	6400	5690
1739	1423	12358	4096	0	0	1024	113
168979	16455	2867	-1	256	0	156928	13312
25951	25861	12498	-1	256	0	21504	90
238633	115919	1583	4096	131	0	108032	11057
263532	4006	4000	0	256	0	0	12288
243003	80395	4348	8192	131	0	194560	9717
294823	116064	4610	4096	256	0	226560	10912
262696	124418	7777	8192	256	1	57600	8448
282114	71989	1718	0	256	0	0	14592
115287	65645	7495	8192	131	1	67072	8704
75620	54117	14217	0	131	0	0	2048
145815	144808	14069	0	0	1	0	1007
331436	251055	3507	0	131	0	0	12800
71035	44110	6762	-1	0	0	9728	9472
62219	25869	10388	8192	131	0	34048	5888
20701	7653	3934	8192	0	0	1536	8731
185948	4089	13156	-1	131	1	160512	3072
204947	17749	9790	0	0	0	0	6400
67875	10371	15232	-1	0	0	64512	1024
170275	29190	8938	0	256	0	0	7424
283754	233359	3249	-1	256	0	123904	13056
308829	17237	5750	8192	256	0	112128	7339
315122	255288	10558	4096	131	0	62464	2760
219164	199645	8230	4096	131	1	184576	7936
181826	46313	6041	8192	256	1	122880	10240
198182	197657	4141	-1	131	0	133888	231
282818	120724	14170	-1	0	1	53760	2048
43127	29391	1616	8192	256	0	7936	11569
299254	185798	14132	8192	0	1	74752	2048
35676	29375	11536	8192	0	1	9216	4608
209291	207490	9485	8192	256	0	115456	1406
296304	133386	15182	-1	131	1	122624	1024
338688	137535	3977	4096	256	0	166656	9921
1998	62	2124	0	0	1	0	1936
105166	86090	3837	-1	0	1	39680	12544
32256	7495	3867	8192	0	1	6144	12288
208525	48796	7254	4096	0	1	157184	8960
69781	19928	14051	8192	0	1	44032	2304
319409	224752	14310	4096	0	0	299520	528
169865	56205	13428	-1	131	1	26368	2816
189468	41969	6038	0	131	1	0	10240
80132	5205	434	0	256	1	0	15872
86129	58353	15750	4096	0	1	21504	512
42339	13504	6228	0	0	1	0	9984
18104	9581	5210	0	131	1	0	8523
240806	56688	14454	8192	256	1	237312	1792
50038	44758	12262	4096	131	0	31232	298
258346	25489	13326	-1	131	0	113152	2816
152091	31104	6567	8192	256	1	55808	9728
176999	161031	14589	0	256	0	0	1792
179983	78455	6478	0	0	1	0	9728
179844	152171	1526	-1	256	1	101376	14848
173856	12157	7454	4096	131	1	169984	8704
27365	10443	6890	-1	131	0	22272	9472
258790	250516	440	0	131	1	0	8274
148725	71617	5377	0	256	1	0	10752
75940	40843	11536	0	256	1	0	4608
106507	32665	16153	4096	131	0	14592	0
241756	143636	6665	-1	131	0	3072	9472
260137	241873	11439	0	0	0	0	4864
166877	159658	16060	8192	0	1	26624	256
312329	280756	12420	-1	256	0	175616	3840
224966	187281	9151	8192	131	1	214784	7168
238406	75968	3751	8192	131	1	156672	12544
275662	154611	9803	-1	256	1	196864	6400
102754	14712	12272	8192	0	0	88832	1672
204638	117938	16360	4096	0	1	152064	0
135242	61495	1456	-1	131	1	90624	14848
263751	57883	2221	-1	131	0	56064	14080
333779	276832	9429	4096	0	0	322304	5792
61008	11449	419	8192	131	0	50432	13127
231654	28473	14220	8192	256	1	183040	2048
345908	90870	9332	0	0	0	0	6912
253698	126037	6703	0	256	1	0	9472
91622	13312	8089	0	131	1	0	8192
300103	128345	8509	0	131	0	0	7680
315255	253819	71	4096	0	1	137728	16128
287595	22626	9986	4096	0	0	49408	6046
268916	59116	4042	4096	256	0	171520	10516
319678	114879	3517	0	256	0	0	12800
2783	1733	9757	0	131	1	0	1050
41390	29971	5376	-1	256	0	39936	9965
133915	102387	10813	-1	256	1	57344	5376
315782	272691	6894	-1	0	1	286720	9472
304310	224690	12008	4096	256	1	45568	4352
180204	105501	10898	0	131	0	0	5376
19254	7000	16181	-1	256	1	12544	0
60138	59130	3376	0	0	1	0	1008
249363	55888	5963	4096	256	1	244736	10240
326051	240049	4656	8192	256	0	260096	5711
191660	158454	2969	0	0	1	0	13312
215277	49259	11861	0	0	1	0	4352
333762	146819	8306	0	131	0	0	7936
158185	52977	2574	4096	131	0	53760	783
144758	77914	665	8192	256	0	73216	12198
195445	67216	8221	0	131	0	0	7936
94945	63011	10296	0	256	0	0	5888
295389	158296	3587	0	131	1	0	12544
197258	98463	5371	-1	256	1	99072	11008
75619	32469	7907	8192	256	0	35328	299
248883	133191	1921	4096	256	1	30464	14336
82257	7979	16055	8192	131	1	41728	256
115077	4204	1436	8192	131	0	36608	12180
265881	244151	3065	0	131	1	0	13312
263327	251828	3876	-1	0	1	63232	11499
10384	1972	6789	0	0	1	0	8412
12614	3411	5893	8192	0	0	6400	2989
220640	35982	122	4096	131	0	27136	13170
4328	3232	2620	8192	256	0	512	608
66210	22785	8229	8192	256	0	40960	1791
26950	21285	2948	8192	131	1	12800	5665
345903	65044	8654	4096	256	0	268800	4588
42808	14502	128	0	0	0	0	16128
241610	163906	12310	8192	256	0	65792	3840
311345	15899	306	-1	131	0	17152	1253
212453	77942	14304	8192	256	1	161024	2048
154805	79063	2569	8192	0	0	20224	11049
37999	10078	3009	-1	0	1	10752	13312
113171	93697	6376	4096	0	1	30464	9984
89528	80506	419	0	0	0	0	9022
108655	94691	7693	0	131	0	0	8448
204577	154882	14472	0	0	0	0	1792
244262	202060	9556	4096	131	0	64512	2740
306651	282066	5870	0	131	1	0	10496
40984	7428	9121	8192	256	0	36352	764
161071	58060	11091	-1	256	0	13568	5120
237974	232433	3059	-1	0	1	186880	5541
337366	258975	1189	4096	131	1	259072	15104
92019	18425	14221	-1	0	1	89856	2048
162870	110013	2477	-1	131	1	144128	13824
341867	115174	6577	0	0	1	0	9728
22621	203	14958	4096	0	1	9984	1280
128660	54230	8508	0	0	1	0	7680
156387	110335	15086	4096	256	0	133632	257
262595	150677	3171	8192	131	1	133376	13056
72638	8654	8343	4096	131	0	11008	2354
156232	38197	8837	0	256	0	0	7424
122179	99722	4516	4096	256	0	37632	10870
275376	100408	8179	0	131	1	0	8192
111970	92145	15583	-1	256	1	50432	768
184606	78866	1700	8192	0	0	27648	11246
37104	30490	3656	8192	0	0	9216	2278
233644	15811	14901	4096	131	0	57600	573
45086	44690	5604	4096	256	1	44288	396
283399	164936	14789	0	131	0	0	1536
301338	70525	12437	8192	256	1	110592	3840
170020	136780	1215	4096	0	0	102912	14772
112139	40945	6544	0	131	1	0	9728
311160	136851	292	0	256	1	0	15872
136325	75239	14872	8192	131	0	135936	1280
195780	62968	4927	4096	0	0	75008	10760
103554	18279	4486	0	131	1	0	11776
24501	5722	11020	4096	0	0	20736	2470
303709	178270	15711	8192	256	1	88320	512
26017	20146	14534	-1	0	1	8704	1792
202448	129483	834	-1	0	0	59904	15360
254673	253388	3821	8192	256	0	177408	564
112708	81745	6710	4096	0	0	106240	8367
101724	62599	5472	8192	256	0	42240	2937
347374	8946	2379	0	256	1	0	13824
25509	1049	973	0	131	0	0	15360
209192	21159	7054	0	0	1	0	9216
18051	6954	15863	-1	256	1	2560	512
73533	5692	15051	0	131	1	0	1280
336400	41542	1761	4096	131	1	267520	14592
25817	21973	4822	-1	256	1	8704	3844
41488	4795	1784	4096	0	0	20224	11589
276315	44819	11360	4096	256	0	209152	4333
335470	270944	3287	0	131	1	0	13056
112434	63839	5773	0	256	0	0	10496
83521	82761	1668	-1	256	0	29952	439
81609	16930	15749	-1	256	0	71936	512
108176	13282	271	0	256	1	0	15872
1410	410	10598	0	256	0	0	1000
181077	92692	8546	4096	131	1	170752	7680
252855	221873	5273	4096	0	0	232704	7503
186428	142369	9548	8192	256	1	174336	6656
96273	84224	3925	8192	0	0	45056	5888
291652	83169	3842	8192	131	1	149760	12288
305166	275806	1973	4096	131	1	300288	14336
219076	153143	6302	-1	256	1	148224	9984
147965	113702	1458	0	0	1	0	14848
70529	26968	11902	4096	256	0	2304	1704
169088	89784	10887	8192	0	1	85504	5376
9492	9203	9834	4096	0	1	6912	289
82847	75926	10911	4096	0	0	13312	1898
197424	48987	12866	4096	256	1	144384	3328
283886	222115	12201	0	131	1	0	4096
289395	78450	4946	0	131	0	0	11264
81570	1014	2056	8192	131	1	33024	14080
157639	25065	11170	0	256	1	0	5120
59145	51996	5349	0	0	1	0	7149
75097	20597	188	0	131	1	0	16128
216918	124034	10379	4096	131	0	124160	126
16371	3745	378	0	256	1	0	12626
24572	1909	8037	8192	256	1	23040	8192
98424	20683	9109	8192	131	1	37632	7168
32730	32581	15348	4096	131	0	22016	149
76940	53603	2392	8192	0	1	74496	13824
216077	43629	2876	0	131	1	0	13312
132346	129763	14684	0	0	1	0	1536
103400	5738	8375	-1	131	0	15360	7936
339827	71837	13817	4096	256	1	145920	2560
77295	37860	11819	8192	131	0	64000	3100
83397	17526	2594	8192	131	0	1792	7050
194804	39271	9032	4096	256	1	100096	7168
260767	194778	9424	4096	131	1	168192	6912
316017	296133	734	-1	0	1	192000	15616
312025	300318	11840	-1	256	1	294144	4352
186148	127211	15438	4096	0	0	168192	768
322272	255203	10028	8192	0	1	30976	6144
252030	186088	14632	-1	131	0	29440	1536
75311	55741	6254	4096	131	1	65536	9984
64019	51617	11941	8192	0	1	29696	4352
124507	38888	9790	0	0	0	0	6400
347962	112385	1652	0	0	1	0	14592
127050	17809	13109	4096	256	0	3584	2671
270096	141101	5574	8192	256	1	213504	10752
74529	70624	7619	8192	256	1	35328	3905
111497	83939	1109	4096	256	1	15872	15104
44420	21430	6438	-1	0	1	36864	9728
176931	132059	652	4096	131	0	40448	15397
254800	173879	9143	0	256	0	0	7168
187800	184794	12436	4096	131	1	21504	3006
42909	41802	1865	8192	256	0	30720	694
7031	359	3545	8192	0	1	5632	6672
179308	102319	7154	-1	131	0	104960	2641
4924	25	6191	-1	256	0	1792	1767
235754	69560	10552	0	0	0	0	5632
177960	86277	4955	8192	0	0	11776	3835
82157	45951	4056	-1	0	0	25856	12288
338480	323783	15081	8192	0	1	110848	1280
217494	173676	3778	8192	131	0	149504	6548
340973	213555	1329	-1	0	1	219904	14848
294461	11315	10395	-1	131	0	65280	5888
339089	22018	12771	0	131	1	0	3584
190442	38229	6254	-1	131	0	40960	2731
60851	2745	886	4096	256	0	39680	13639
213618	9606	2199	-1	256	1	90880	14080
185705	36285	1872	-1	131	0	123136	14336
288819	56000	12032	8192	256	1	260608	4352
84622	4808	13844	-1	256	0	55808	2304
56414	796	11109	8192	256	0	52736	5120
21979	7832	11116	8192	0	1	15872	5120
139713	98691	10421	-1	0	1	110848	5888
76288	61549	3288	4096	131	0	18688	12179
58785	32391	15400	4096	256	0	56576	377
295044	16424	12546	-1	256	1	196352	3584
293229	239707	6404	0	256	1	0	9728
41856	9718	3103	4096	131	0	10752	1034
216799	37138	3628	-1	131	0	116480	12544
216050	66967	12407	8192	131	1	77568	3840
198435	19871	13350	8192	131	1	29952	2816
167966	59546	5050	-1	256	0	52480	11264
187746	60308	3528	8192	256	1	153600	12800
272448	3675	12864	4096	131	1	178176	3328
119832	110322	16119	8192	256	0	106496	256
142459	112248	9983	8192	256	0	54528	2440
88518	28188	5464	0	0	1	0	10752
241677	6987	12324	8192	256	0	141312	1205
311612	61067	3558	8192	256	1	32256	12800
237626	198576	1990	0	256	1	0	14336
180542	44274	14106	8192	256	1	38912	2048
103462	33976	11686	-1	0	0	54016	4608
234835	10869	8773	0	256	1	0	7424
280868	35968	10552	8192	256	0	114944	4992
34869	24407	10114	4096	0	1	2816	6144
321862	320104	10449	8192	256	1	203776	1758
197928	802	15561	4096	0	1	37888	768
7096	3492	5064	-1	0	1	2048	3604
224963	123238	8774	0	131	1	0	7424
303734	227907	14639	0	131	1	0	1536
161411	60213	12929	0	131	0	0	3328
126858	57429	14702	-1	131	0	8704	1536
89	51	13869	-1	256	1	0	38
220574	166474	11874	0	256	1	0	4352
185276	181489	1021	8192	256	1	55552	3787
30598	10763	2613	8192	131	1	14336	13568
343109	74834	11719	4096	256	1	118528	4608
65152	25692	11401	0	0	0	0	4864
179439	13635	6216	0	131	1	0	9984
62150	39486	4808	4096	256	0	16640	9666
109664	107313	14039	0	131	0	0	2304
112456	71212	9657	0	256	1	0	6656
86138	80051	8488	0	256	0	0	6087
188413	104736	10471	-1	0	0	74752	5888
66568	40808	1330	0	0	0	0	14848
150719	87005	13563	4096	256	1	103424	2816
294743	289868	3919	-1	0	1	211712	4875
303807	246094	15708	-1	131	1	184576	512
51029	34994	9631	4096	0	1	17664	6656
60626	53389	13641	4096	131	1	17152	2560
144383	77164	738	0	256	0	0	15616
9259	9082	1141	8192	131	0	3072	177
267194	114684	15776	8192	0	1	228096	512
63308	8448	14074	-1	131	1	2304	2304
106407	69397	3604	0	256	1	0	12544
4133	2721	3135	8192	256	1	512	1412
94864	74774	10042	-1	131	0	2816	6144
148230	26825	1215	0	0	0	0	15104
239287	150255	8895	4096	256	0	140800	5393
310020	187	2787	4096	256	1	9984	13568
123950	10704	10666	0	131	1	0	5632
291430	84007	14712	4096	256	1	45568	1536
117727	15235	10152	4096	256	1	12032	6144
173187	145396	3605	-1	131	1	170240	12544
242323	145539	3868	4096	0	0	167680	10109
76319	69456	14527	4096	256	1	10496	1792
87293	40545	11715	0	131	1	0	4608
61060	39222	15771	4096	0	0	29696	512
302846	216109	10593	0	256	0	0	5632
123631	45903	15496	-1	0	0	105728	768
326566	154452	909	4096	256	1	67584	15360
140914	45867	4951	-1	0	1	768	11264
276079	145096	14389	0	131	1	0	1792
328560	132345	1861	-1	0	0	44288	14336
130050	106630	11221	-1	131	1	82688	5120
51739	26962	9702	8192	256	1	29440	6656
142346	6005	10086	-1	256	0	93696	6144
119879	61978	15377	-1	131	0	26368	768
13530	7021	13723	-1	256	0	7936	915
286368	46674	11794	8192	0	0	109824	2478
236351	168896	479	4096	131	0	172544	3648
200909	199038	15390	-1	131	0	64512	768
343723	115121	4643	8192	256	1	332544	11520
187109	98465	14474	0	256	0	0	1792
211115	107757	5806	0	256	1	0	10496
268903	97505	2871	4096	0	1	23040	13312
295373	39950	3741	8192	0	1	1792	12544
301830	152592	5153	-1	0	0	148992	11008
59980	39954	3253	4096	0	0	27136	9198
124073	96385	11000	-1	131	0	57344	5376
105045	55203	14028	0	0	0	0	2304
160489	49862	13057	0	0	0	0	3072
150973	2345	7904	4096	131	0	34560	5847
319616	134550	1211	8192	0	1	114688	15104
84812	16045	4192	-1	256	1	24832	12032
137947	84926	11467	4096	0	1	3328	4864
201347	9720	1991	8192	256	0	26624	6664
333704	283464	7852	0	256	0	0	8448
335254	210333	4148	-1	0	0	245504	12032
186559	178947	9149	0	0	1	0	7168
165158	120466	5164	8192	131	1	69888	11008
117981	92992	14742	8192	256	1	70656	1536
74564	34729	10039	8192	256	1	44800	6144
253324	14983	6002	4096	131	0	98304	9593
212089	124857	13850	8192	0	0	119040	2304
41276	6843	11521	4096	131	0	15616	1349
331728	330558	1957	0	256	1	0	1170
103335	40900	4202	4096	256	0	52480	8252
69148	67870	59	4096	131	1	64768	1278
8631	3303	12548	0	256	0	0	3584
337204	285351	7719	0	131	0	0	8448
335916	50172	12406	-1	131	1	147968	3840
37019	3596	10172	-1	256	1	14336	6144
281571	70735	4463	0	256	0	0	11776
12264	8902	1454	-1	256	1	1536	3362
214842	184091	1212	-1	131	0	153088	15104
333596	292776	15560	0	256	0	0	768
208428	158806	10285	0	256	0	0	5888
80414	8008	12222	4096	256	1	55296	4096
58721	20948	6871	-1	256	0	48896	9472
162008	37231	12758	4096	256	1	89856	3584
203385	109007	1843	4096	131	0	114176	5169
132548	14591	7595	8192	0	1	130304	8704
141284	102321	2049	4096	256	0	7680	12367
335988	295864	37	8192	256	1	64000	16128
153761	48318	11410	-1	256	1	72192	4864
301495	52170	8893	-1	0	1	143616	7424
285731	71466	5891	4096	131	1	48384	10240
34197	7609	12656	-1	256	0	30208	3584
118124	26301	9279	8192	0	0	38656	6467
298520	81936	9309	8192	131	0	173568	6912
181416	75050	3367	0	131	1	0	12800
335298	189303	1644	0	131	1	0	14592
141360	136979	8040	8192	256	1	82432	4381
317235	35653	3565	0	131	1	0	12800
54918	49938	2621	4096	0	0	1792	3310
312320	85347	6850	-1	131	1	124672	9472
190008	112247	15640	-1	256	0	122112	512
197740	107304	14338	8192	256	1	95232	1792
117275	55699	2528	8192	256	0	89600	9837
223206	279	6262	0	256	1	0	9984
31578	14148	10937	8192	131	1	3072	5376
143401	14506	8655	8192	0	1	46080	7680
342746	203033	11445	-1	256	0	288000	4864
147637	38795	5081	8192	0	1	11008	11264
272024	151943	10576	-1	256	1	6656	5632
158681	101754	9542	-1	131	1	125184	6656
209218	195279	10052	4096	131	1	137728	6144
294749	246411	5261	8192	0	1	228864	11008
30764	2543	14631	8192	256	0	29952	1536
306667	9825	11607	8192	131	1	130304	4608
133607	76861	10219	8192	131	0	125952	5059
37323	31836	1544	0	0	0	0	5487
205415	185845	5033	8192	256	0	86016	10763
52736	9479	9252	8192	256	1	28416	6912
227791	117051	1158	8192	131	0	184832	14021
244349	213329	3664	4096	131	0	1024	11951
196819	79411	12949	8192	131	0	66816	2509
97739	90955	8155	8192	0	1	95744	6784
92379	74620	1265	8192	0	0	67584	7300
51405	25324	12417	4096	131	0	38144	3348
231306	146775	3678	-1	256	0	50432	12544
238870	107873	14834	0	256	1	0	1536
46455	11463	11852	0	131	0	0	4352
304084	135145	12548	0	256	1	0	3584
128635	85074	7676	0	131	1	0	8704
174894	14488	8577	8192	0	1	102656	7680
154642	120099	5931	0	0	0	0	10240
326633	97593	15250	4096	256	1	42496	1024
244066	47922	4346	-1	0	1	101888	12032
89245	19124	7008	-1	0	1	9984	9216
132834	98561	12316	0	131	1	0	3840
37160	33533	11677	-1	0	0	34816	1283
135853	101136	5961	-1	256	1	26368	10240
33669	16362	7985	-1	0	0	30208	8192
72107	58828	2300	8192	0	0	56832	6708
257372	29724	12365	8192	0	1	112384	3840
204876	34841	4843	0	256	1	0	11520
279191	182987	12288	8192	131	0	162048	4096
140984	29051	4870	4096	131	0	5888	7813
344848	82486	1275	4096	256	0	195840	11722
91930	70837	540	4096	131	0	7680	15179
311798	107290	12570	0	0	0	0	3584
117672	78065	14137	4096	256	1	25856	2048
146564	36552	15613	4096	0	1	5120	768
6926	792	1426	8192	0	1	5632	6134
1693	172	13974	-1	131	1	768	1521
346814	108179	12984	0	131	0	0	3328
215293	103028	6825	0	131	0	0	9472
296788	163465	13616	-1	0	1	83200	2560
130972	72153	11065	0	0	1	0	5120
250318	155576	6284	0	256	1	0	9984
258700	204837	14450	-1	256	1	205568	1792
198731	131831	13571	-1	256	0	182528	2560
233711	71681	1901	4096	0	1	88576	14336
27303	557	4215	8192	0	0	9984	7635
290390	105702	15429	8192	0	1	48896	768
119827	13387	4513	8192	0	0	2560	11189
259199	179152	1090	4096	0	0	240384	13360
185025	46803	6850	0	131	0	0	9472
194841	89955	8881	8192	256	1	76544	7424
15855	1172	3241	4096	0	1	1280	13056
314045	314016	8138	4096	0	1	58880	29
86539	9207	7009	4096	256	1	44544	9216
11305	8731	264	0	0	1	0	2574
168802	30994	9045	8192	0	0	104192	1774
5689	370	15720	0	0	1	0	512
